ProviderNPI,predicted_specialty_id_1,number_of_predicted_specialties,etl_provider_key,provider_npi,specialty_1_probability_value,predicted_specialty_id_2,specialty_2_probability_value,predicted_specialty_id_3,specialty_3_probability_value,customer_provided_specialty_desc,npi_reg_primary_taxonomy_code,used_cust_specialty_flg
201000,22,1,,,,,,,,,,
805964,22,1,,,,,,,,,,
264958,22,1,,,,,,,,,,
876066,22,1,,,,,,,,,,
530134,22,1,,,,,,,,,,
639814,22,1,,,,,,,,,,
971124,22,1,,,,,,,,,,
401652,22,1,,,,,,,,,,
330116,22,1,,,,,,,,,,
513342,22,1,,,,,,,,,,
861815,22,1,,,,,,,,,,
612855,22,1,,,,,,,,,,
561664,22,1,,,,,,,,,,
509727,22,1,,,,,,,,,,
966233,22,1,,,,,,,,,,
592237,22,1,,,,,,,,,,
884268,22,1,,,,,,,,,,
637571,22,1,,,,,,,,,,
669125,22,1,,,,,,,,,,
369342,22,1,,,,,,,,,,
367230,22,1,,,,,,,,,,
596148,22,1,,,,,,,,,,
609933,22,1,,,,,,,,,,
801968,22,1,,,,,,,,,,
83885,22,1,,,,,,,,,,
118852,22,1,,,,,,,,,,
880085,22,1,,,,,,,,,,
791860,22,1,,,,,,,,,,
920965,22,1,,,,,,,,,,
322614,22,1,,,,,,,,,,
159657,22,1,,,,,,,,,,
203224,22,1,,,,,,,,,,
79553,22,1,,,,,,,,,,
647388,22,1,,,,,,,,,,
295174,22,1,,,,,,,,,,
832608,22,1,,,,,,,,,,
461421,22,1,,,,,,,,,,
44782,22,1,,,,,,,,,,
477596,22,1,,,,,,,,,,
390350,22,1,,,,,,,,,,
945973,22,1,,,,,,,,,,
833561,22,1,,,,,,,,,,
933256,22,1,,,,,,,,,,
288137,22,1,,,,,,,,,,
948630,22,1,,,,,,,,,,
626983,22,1,,,,,,,,,,
15339,22,1,,,,,,,,,,
329358,22,1,,,,,,,,,,
112597,22,1,,,,,,,,,,
98384,22,1,,,,,,,,,,
536465,22,1,,,,,,,,,,
147298,22,1,,,,,,,,,,
336479,22,1,,,,,,,,,,
127352,22,1,,,,,,,,,,
327742,22,1,,,,,,,,,,
479431,22,1,,,,,,,,,,
352956,22,1,,,,,,,,,,
897367,22,1,,,,,,,,,,
175392,22,1,,,,,,,,,,
779520,22,1,,,,,,,,,,
173781,22,1,,,,,,,,,,
706192,22,1,,,,,,,,,,
447428,22,1,,,,,,,,,,
926115,22,1,,,,,,,,,,
912056,22,1,,,,,,,,,,
462478,22,1,,,,,,,,,,
506022,22,1,,,,,,,,,,
107436,22,1,,,,,,,,,,
365247,22,1,,,,,,,,,,
527698,22,1,,,,,,,,,,
336284,22,1,,,,,,,,,,
407057,22,1,,,,,,,,,,
249875,22,1,,,,,,,,,,
938201,22,1,,,,,,,,,,
107835,22,1,,,,,,,,,,
984796,22,1,,,,,,,,,,
634398,22,1,,,,,,,,,,
667243,22,1,,,,,,,,,,
162404,22,1,,,,,,,,,,
107426,22,1,,,,,,,,,,
496084,22,1,,,,,,,,,,
784273,22,1,,,,,,,,,,
814595,22,1,,,,,,,,,,
751519,22,1,,,,,,,,,,
291523,22,1,,,,,,,,,,
882234,22,1,,,,,,,,,,
429112,22,1,,,,,,,,,,
557923,22,1,,,,,,,,,,
174637,22,1,,,,,,,,,,
865607,22,1,,,,,,,,,,
129701,22,1,,,,,,,,,,
210796,22,1,,,,,,,,,,
937230,22,1,,,,,,,,,,
778528,22,1,,,,,,,,,,
390301,22,1,,,,,,,,,,
19790,22,1,,,,,,,,,,
888427,22,1,,,,,,,,,,
40266,22,1,,,,,,,,,,
209612,22,1,,,,,,,,,,
220126,22,1,,,,,,,,,,
656970,22,1,,,,,,,,,,
524926,22,1,,,,,,,,,,
382179,22,1,,,,,,,,,,
303752,22,1,,,,,,,,,,
334046,22,1,,,,,,,,,,
240084,22,1,,,,,,,,,,
657140,22,1,,,,,,,,,,
19177,22,1,,,,,,,,,,
717011,22,1,,,,,,,,,,
649711,22,1,,,,,,,,,,
72200,22,1,,,,,,,,,,
919156,22,1,,,,,,,,,,
510475,22,1,,,,,,,,,,
725414,22,1,,,,,,,,,,
330445,22,1,,,,,,,,,,
288646,22,1,,,,,,,,,,
588824,22,1,,,,,,,,,,
316912,22,1,,,,,,,,,,
303700,22,1,,,,,,,,,,
794425,22,1,,,,,,,,,,
896828,22,1,,,,,,,,,,
94400,22,1,,,,,,,,,,
825262,22,1,,,,,,,,,,
265842,22,1,,,,,,,,,,
766529,22,1,,,,,,,,,,
579221,22,1,,,,,,,,,,
422866,22,1,,,,,,,,,,
974068,22,1,,,,,,,,,,
940440,22,1,,,,,,,,,,
13921,22,1,,,,,,,,,,
142728,22,1,,,,,,,,,,
134580,22,1,,,,,,,,,,
620435,22,1,,,,,,,,,,
737680,22,1,,,,,,,,,,
583797,22,1,,,,,,,,,,
947453,22,1,,,,,,,,,,
645644,22,1,,,,,,,,,,
556213,22,1,,,,,,,,,,
722013,22,1,,,,,,,,,,
778019,22,1,,,,,,,,,,
564368,22,1,,,,,,,,,,
32276,22,1,,,,,,,,,,
433308,22,1,,,,,,,,,,
711508,22,1,,,,,,,,,,
315918,22,1,,,,,,,,,,
870446,22,1,,,,,,,,,,
500471,22,1,,,,,,,,,,
860444,22,1,,,,,,,,,,
336155,22,1,,,,,,,,,,
236763,22,1,,,,,,,,,,
68169,22,1,,,,,,,,,,
123665,22,1,,,,,,,,,,
445383,22,1,,,,,,,,,,
598879,22,1,,,,,,,,,,
311953,22,1,,,,,,,,,,
68207,22,1,,,,,,,,,,
637813,22,1,,,,,,,,,,
443020,22,1,,,,,,,,,,
658374,22,1,,,,,,,,,,
425098,22,1,,,,,,,,,,
877128,22,1,,,,,,,,,,
290345,22,1,,,,,,,,,,
673079,22,1,,,,,,,,,,
68475,22,1,,,,,,,,,,
37908,22,1,,,,,,,,,,
17348,22,1,,,,,,,,,,
252518,22,1,,,,,,,,,,
896819,22,1,,,,,,,,,,
607771,22,1,,,,,,,,,,
287944,22,1,,,,,,,,,,
741855,22,1,,,,,,,,,,
145608,22,1,,,,,,,,,,
912916,22,1,,,,,,,,,,
630680,22,1,,,,,,,,,,
588612,22,1,,,,,,,,,,
89980,22,1,,,,,,,,,,
152838,22,1,,,,,,,,,,
611513,22,1,,,,,,,,,,
742738,22,1,,,,,,,,,,
799199,22,1,,,,,,,,,,
66150,22,1,,,,,,,,,,
840415,22,1,,,,,,,,,,
874785,22,1,,,,,,,,,,
225344,22,1,,,,,,,,,,
11068,22,1,,,,,,,,,,
245689,22,1,,,,,,,,,,
321797,22,1,,,,,,,,,,
882864,22,1,,,,,,,,,,
269275,22,1,,,,,,,,,,
104446,22,1,,,,,,,,,,
876718,22,1,,,,,,,,,,
922326,22,1,,,,,,,,,,
938783,22,1,,,,,,,,,,
992383,22,1,,,,,,,,,,
768207,22,1,,,,,,,,,,
27481,22,1,,,,,,,,,,
587141,22,1,,,,,,,,,,
725285,22,1,,,,,,,,,,
298164,22,1,,,,,,,,,,
387168,22,1,,,,,,,,,,
424478,22,1,,,,,,,,,,
831719,22,1,,,,,,,,,,
28500,22,1,,,,,,,,,,
790407,22,1,,,,,,,,,,
860521,22,1,,,,,,,,,,
165135,22,1,,,,,,,,,,
500442,22,1,,,,,,,,,,
155400,22,1,,,,,,,,,,
908700,22,1,,,,,,,,,,
863948,22,1,,,,,,,,,,
705975,22,1,,,,,,,,,,
660837,22,1,,,,,,,,,,
449434,22,1,,,,,,,,,,
913398,22,1,,,,,,,,,,
963446,22,1,,,,,,,,,,
927501,22,1,,,,,,,,,,
151105,22,1,,,,,,,,,,
830230,22,1,,,,,,,,,,
880310,22,1,,,,,,,,,,
356650,22,1,,,,,,,,,,
789114,22,1,,,,,,,,,,
344742,22,1,,,,,,,,,,
77177,22,1,,,,,,,,,,
745680,22,1,,,,,,,,,,
475705,22,1,,,,,,,,,,
446660,22,1,,,,,,,,,,
73480,22,1,,,,,,,,,,
66475,22,1,,,,,,,,,,
444241,22,1,,,,,,,,,,
481744,22,1,,,,,,,,,,
988456,22,1,,,,,,,,,,
199421,22,1,,,,,,,,,,
984649,22,1,,,,,,,,,,
73174,22,1,,,,,,,,,,
798577,22,1,,,,,,,,,,
867715,22,1,,,,,,,,,,
321362,22,1,,,,,,,,,,
718098,22,1,,,,,,,,,,
369583,22,1,,,,,,,,,,
815347,22,1,,,,,,,,,,
535116,22,1,,,,,,,,,,
657928,22,1,,,,,,,,,,
77844,22,1,,,,,,,,,,
174102,22,1,,,,,,,,,,
625196,22,1,,,,,,,,,,
566745,22,1,,,,,,,,,,
860663,22,1,,,,,,,,,,
119826,22,1,,,,,,,,,,
406279,22,1,,,,,,,,,,
460604,22,1,,,,,,,,,,
230650,22,1,,,,,,,,,,
380385,22,1,,,,,,,,,,
857503,22,1,,,,,,,,,,
106022,22,1,,,,,,,,,,
662193,22,1,,,,,,,,,,
809572,22,1,,,,,,,,,,
271905,22,1,,,,,,,,,,
725578,22,1,,,,,,,,,,
270769,22,1,,,,,,,,,,
937997,22,1,,,,,,,,,,
786976,22,1,,,,,,,,,,
859121,22,1,,,,,,,,,,
666264,22,1,,,,,,,,,,
550017,22,1,,,,,,,,,,
250528,22,1,,,,,,,,,,
944242,22,1,,,,,,,,,,
627359,22,1,,,,,,,,,,
382003,22,1,,,,,,,,,,
326197,22,1,,,,,,,,,,
301972,22,1,,,,,,,,,,
723657,22,1,,,,,,,,,,
745995,22,1,,,,,,,,,,
695680,22,1,,,,,,,,,,
157091,22,1,,,,,,,,,,
92208,22,1,,,,,,,,,,
187488,22,1,,,,,,,,,,
195656,22,1,,,,,,,,,,
823743,22,1,,,,,,,,,,
478109,22,1,,,,,,,,,,
83909,22,1,,,,,,,,,,
457570,22,1,,,,,,,,,,
401602,22,1,,,,,,,,,,
13399,22,1,,,,,,,,,,
259425,22,1,,,,,,,,,,
115775,22,1,,,,,,,,,,
125317,22,1,,,,,,,,,,
142676,22,1,,,,,,,,,,
849956,22,1,,,,,,,,,,
733946,22,1,,,,,,,,,,
413425,22,1,,,,,,,,,,
237909,22,1,,,,,,,,,,
88652,22,1,,,,,,,,,,
276257,22,1,,,,,,,,,,
658573,22,1,,,,,,,,,,
786006,22,1,,,,,,,,,,
70644,22,1,,,,,,,,,,
372030,22,1,,,,,,,,,,
852929,22,1,,,,,,,,,,
808486,22,1,,,,,,,,,,
597976,22,1,,,,,,,,,,
386305,22,1,,,,,,,,,,
502381,22,1,,,,,,,,,,
98681,22,1,,,,,,,,,,
193088,22,1,,,,,,,,,,
13668,22,1,,,,,,,,,,
87685,22,1,,,,,,,,,,
670497,22,1,,,,,,,,,,
905894,22,1,,,,,,,,,,
706676,22,1,,,,,,,,,,
365859,22,1,,,,,,,,,,
119845,22,1,,,,,,,,,,
776493,22,1,,,,,,,,,,
778017,22,1,,,,,,,,,,
870484,22,1,,,,,,,,,,
149544,22,1,,,,,,,,,,
858127,22,1,,,,,,,,,,
32367,22,1,,,,,,,,,,
773369,22,1,,,,,,,,,,
352783,22,1,,,,,,,,,,
627073,22,1,,,,,,,,,,
24672,22,1,,,,,,,,,,
382536,22,1,,,,,,,,,,
971303,22,1,,,,,,,,,,
366661,22,1,,,,,,,,,,
176689,22,1,,,,,,,,,,
864866,22,1,,,,,,,,,,
955472,22,1,,,,,,,,,,
887662,22,1,,,,,,,,,,
225577,22,1,,,,,,,,,,
277691,22,1,,,,,,,,,,
648220,22,1,,,,,,,,,,
205502,22,1,,,,,,,,,,
842246,22,1,,,,,,,,,,
400256,22,1,,,,,,,,,,
895800,22,1,,,,,,,,,,
989589,22,1,,,,,,,,,,
290590,22,1,,,,,,,,,,
350849,22,1,,,,,,,,,,
766346,22,1,,,,,,,,,,
885692,22,1,,,,,,,,,,
827991,22,1,,,,,,,,,,
822008,22,1,,,,,,,,,,
310846,22,1,,,,,,,,,,
183495,22,1,,,,,,,,,,
230916,22,1,,,,,,,,,,
97412,22,1,,,,,,,,,,
935189,22,1,,,,,,,,,,
511962,22,1,,,,,,,,,,
501290,22,1,,,,,,,,,,
81883,22,1,,,,,,,,,,
469750,22,1,,,,,,,,,,
24660,22,1,,,,,,,,,,
467025,22,1,,,,,,,,,,
842411,22,1,,,,,,,,,,
996437,22,1,,,,,,,,,,
935050,22,1,,,,,,,,,,
392881,22,1,,,,,,,,,,
828933,22,1,,,,,,,,,,
163285,22,1,,,,,,,,,,
874935,22,1,,,,,,,,,,
595098,22,1,,,,,,,,,,
200926,22,1,,,,,,,,,,
53314,22,1,,,,,,,,,,
796790,22,1,,,,,,,,,,
208374,22,1,,,,,,,,,,
416970,22,1,,,,,,,,,,
237206,22,1,,,,,,,,,,
97474,22,1,,,,,,,,,,
409335,22,1,,,,,,,,,,
161586,22,1,,,,,,,,,,
487480,22,1,,,,,,,,,,
21057,22,1,,,,,,,,,,
97040,22,1,,,,,,,,,,
275295,22,1,,,,,,,,,,
993147,22,1,,,,,,,,,,
72023,22,1,,,,,,,,,,
743240,22,1,,,,,,,,,,
139959,22,1,,,,,,,,,,
206622,22,1,,,,,,,,,,
839960,22,1,,,,,,,,,,
529855,22,1,,,,,,,,,,
19079,22,1,,,,,,,,,,
139373,22,1,,,,,,,,,,
256140,22,1,,,,,,,,,,
38966,22,1,,,,,,,,,,
566906,22,1,,,,,,,,,,
139084,22,1,,,,,,,,,,
359235,22,1,,,,,,,,,,
350277,22,1,,,,,,,,,,
741493,22,1,,,,,,,,,,
385093,22,1,,,,,,,,,,
960715,22,1,,,,,,,,,,
535082,22,1,,,,,,,,,,
772221,22,1,,,,,,,,,,
87619,22,1,,,,,,,,,,
64860,22,1,,,,,,,,,,
150373,22,1,,,,,,,,,,
937904,22,1,,,,,,,,,,
202007,22,1,,,,,,,,,,
688450,22,1,,,,,,,,,,
346699,22,1,,,,,,,,,,
328712,22,1,,,,,,,,,,
523619,22,1,,,,,,,,,,
40626,22,1,,,,,,,,,,
871344,22,1,,,,,,,,,,
993328,22,1,,,,,,,,,,
455459,22,1,,,,,,,,,,
500244,22,1,,,,,,,,,,
746245,22,1,,,,,,,,,,
625669,22,1,,,,,,,,,,
175903,22,1,,,,,,,,,,
760948,22,1,,,,,,,,,,
552196,22,1,,,,,,,,,,
52300,22,1,,,,,,,,,,
592361,22,1,,,,,,,,,,
120397,22,1,,,,,,,,,,
564196,22,1,,,,,,,,,,
333765,22,1,,,,,,,,,,
454313,22,1,,,,,,,,,,
542518,22,1,,,,,,,,,,
342097,22,1,,,,,,,,,,
631539,22,1,,,,,,,,,,
858829,22,1,,,,,,,,,,
420767,22,1,,,,,,,,,,
856426,22,1,,,,,,,,,,
477293,22,1,,,,,,,,,,
699382,22,1,,,,,,,,,,
496137,22,1,,,,,,,,,,
814081,22,1,,,,,,,,,,
714179,22,1,,,,,,,,,,
571353,22,1,,,,,,,,,,
780490,22,1,,,,,,,,,,
927693,22,1,,,,,,,,,,
842164,22,1,,,,,,,,,,
986854,22,1,,,,,,,,,,
883182,22,1,,,,,,,,,,
331986,22,1,,,,,,,,,,
681435,22,1,,,,,,,,,,
582931,22,1,,,,,,,,,,
23610,22,1,,,,,,,,,,
530324,22,1,,,,,,,,,,
523402,22,1,,,,,,,,,,
230785,22,1,,,,,,,,,,
804990,22,1,,,,,,,,,,
168925,22,1,,,,,,,,,,
821349,22,1,,,,,,,,,,
923712,22,1,,,,,,,,,,
739758,22,1,,,,,,,,,,
469803,22,1,,,,,,,,,,
440526,22,1,,,,,,,,,,
49991,22,1,,,,,,,,,,
742632,22,1,,,,,,,,,,
105897,22,1,,,,,,,,,,
913229,22,1,,,,,,,,,,
158040,22,1,,,,,,,,,,
458851,22,1,,,,,,,,,,
661662,22,1,,,,,,,,,,
621678,22,1,,,,,,,,,,
613488,22,1,,,,,,,,,,
735501,22,1,,,,,,,,,,
926951,22,1,,,,,,,,,,
591584,22,1,,,,,,,,,,
929810,22,1,,,,,,,,,,
193775,22,1,,,,,,,,,,
287065,22,1,,,,,,,,,,
852687,22,1,,,,,,,,,,
513303,22,1,,,,,,,,,,
656542,22,1,,,,,,,,,,
336510,22,1,,,,,,,,,,
957581,22,1,,,,,,,,,,
725703,22,1,,,,,,,,,,
582209,22,1,,,,,,,,,,
15315,22,1,,,,,,,,,,
139756,22,1,,,,,,,,,,
216889,22,1,,,,,,,,,,
164968,22,1,,,,,,,,,,
43900,22,1,,,,,,,,,,
593593,22,1,,,,,,,,,,
738951,22,1,,,,,,,,,,
324969,22,1,,,,,,,,,,
918777,22,1,,,,,,,,,,
930962,22,1,,,,,,,,,,
200553,22,1,,,,,,,,,,
711565,22,1,,,,,,,,,,
696391,22,1,,,,,,,,,,
679344,22,1,,,,,,,,,,
607492,22,1,,,,,,,,,,
30273,22,1,,,,,,,,,,
633806,22,1,,,,,,,,,,
520910,22,1,,,,,,,,,,
307935,22,1,,,,,,,,,,
736635,22,1,,,,,,,,,,
992778,22,1,,,,,,,,,,
356278,22,1,,,,,,,,,,
210440,22,1,,,,,,,,,,
893437,22,1,,,,,,,,,,
150158,22,1,,,,,,,,,,
528144,22,1,,,,,,,,,,
669725,22,1,,,,,,,,,,
704488,22,1,,,,,,,,,,
336076,22,1,,,,,,,,,,
443537,22,1,,,,,,,,,,
364987,22,1,,,,,,,,,,
605289,22,1,,,,,,,,,,
963384,22,1,,,,,,,,,,
372731,22,1,,,,,,,,,,
798037,22,1,,,,,,,,,,
61079,22,1,,,,,,,,,,
690917,22,1,,,,,,,,,,
687285,22,1,,,,,,,,,,
790988,22,1,,,,,,,,,,
350385,22,1,,,,,,,,,,
852445,22,1,,,,,,,,,,
902559,22,1,,,,,,,,,,
202790,22,1,,,,,,,,,,
38517,22,1,,,,,,,,,,
319199,22,1,,,,,,,,,,
48566,22,1,,,,,,,,,,
515066,22,1,,,,,,,,,,
198498,22,1,,,,,,,,,,
287707,22,1,,,,,,,,,,
714081,22,1,,,,,,,,,,
973606,22,1,,,,,,,,,,
780089,22,1,,,,,,,,,,
629732,22,1,,,,,,,,,,
313663,22,1,,,,,,,,,,
206649,22,1,,,,,,,,,,
913665,22,1,,,,,,,,,,
369366,22,1,,,,,,,,,,
216961,22,1,,,,,,,,,,
874820,22,1,,,,,,,,,,
415855,22,1,,,,,,,,,,
84942,22,1,,,,,,,,,,
929518,22,1,,,,,,,,,,
597383,22,1,,,,,,,,,,
923467,22,1,,,,,,,,,,
172023,22,1,,,,,,,,,,
162205,22,1,,,,,,,,,,
551094,22,1,,,,,,,,,,
353958,22,1,,,,,,,,,,
458613,22,1,,,,,,,,,,
199274,22,1,,,,,,,,,,
75027,22,1,,,,,,,,,,
102962,22,1,,,,,,,,,,
592989,22,1,,,,,,,,,,
971925,22,1,,,,,,,,,,
37565,22,1,,,,,,,,,,
696853,22,1,,,,,,,,,,
373956,22,1,,,,,,,,,,
85625,22,1,,,,,,,,,,
426894,22,1,,,,,,,,,,
164769,22,1,,,,,,,,,,
444793,22,1,,,,,,,,,,
959940,22,1,,,,,,,,,,
85567,22,1,,,,,,,,,,
644206,22,1,,,,,,,,,,
476204,22,1,,,,,,,,,,
475562,22,1,,,,,,,,,,
322174,22,1,,,,,,,,,,
599869,22,1,,,,,,,,,,
295349,22,1,,,,,,,,,,
338070,22,1,,,,,,,,,,
147357,22,1,,,,,,,,,,
146088,22,1,,,,,,,,,,
215019,22,1,,,,,,,,,,
160350,22,1,,,,,,,,,,
415812,22,1,,,,,,,,,,
200844,22,1,,,,,,,,,,
670711,22,1,,,,,,,,,,
212282,22,1,,,,,,,,,,
50654,22,1,,,,,,,,,,
260602,22,1,,,,,,,,,,
453954,22,1,,,,,,,,,,
312206,22,1,,,,,,,,,,
929087,22,1,,,,,,,,,,
990771,22,1,,,,,,,,,,
11204,22,1,,,,,,,,,,
356903,22,1,,,,,,,,,,
618880,22,1,,,,,,,,,,
979926,22,1,,,,,,,,,,
89265,22,1,,,,,,,,,,
365797,22,1,,,,,,,,,,
265933,22,1,,,,,,,,,,
978744,22,1,,,,,,,,,,
975934,22,1,,,,,,,,,,
599845,22,1,,,,,,,,,,
791373,22,1,,,,,,,,,,
514370,22,1,,,,,,,,,,
37994,22,1,,,,,,,,,,
778622,22,1,,,,,,,,,,
69693,22,1,,,,,,,,,,
641167,31,1,,,,,,,,,,
553454,31,1,,,,,,,,,,
32805,31,1,,,,,,,,,,
981099,31,1,,,,,,,,,,
333633,31,1,,,,,,,,,,
769014,31,1,,,,,,,,,,
601905,31,1,,,,,,,,,,
754553,31,1,,,,,,,,,,
315828,31,1,,,,,,,,,,
73681,31,1,,,,,,,,,,
982064,31,1,,,,,,,,,,
278060,31,1,,,,,,,,,,
20912,31,1,,,,,,,,,,
724109,31,1,,,,,,,,,,
604639,31,1,,,,,,,,,,
395480,31,1,,,,,,,,,,
934132,31,1,,,,,,,,,,
448922,31,1,,,,,,,,,,
107076,31,1,,,,,,,,,,
500844,31,1,,,,,,,,,,
912766,31,1,,,,,,,,,,
10699,31,1,,,,,,,,,,
238096,31,1,,,,,,,,,,
182457,31,1,,,,,,,,,,
884162,31,1,,,,,,,,,,
123647,31,1,,,,,,,,,,
10616,31,1,,,,,,,,,,
899030,31,1,,,,,,,,,,
994688,31,1,,,,,,,,,,
673988,31,1,,,,,,,,,,
533885,31,1,,,,,,,,,,
47502,31,1,,,,,,,,,,
931020,31,1,,,,,,,,,,
371360,31,1,,,,,,,,,,
400386,31,1,,,,,,,,,,
411488,31,1,,,,,,,,,,
885944,31,1,,,,,,,,,,
901269,31,1,,,,,,,,,,
745666,31,1,,,,,,,,,,
66700,31,1,,,,,,,,,,
135109,31,1,,,,,,,,,,
931176,31,1,,,,,,,,,,
805769,31,1,,,,,,,,,,
369369,31,1,,,,,,,,,,
478122,31,1,,,,,,,,,,
883814,31,1,,,,,,,,,,
640325,31,1,,,,,,,,,,
820814,31,1,,,,,,,,,,
97181,31,1,,,,,,,,,,
221697,31,1,,,,,,,,,,
936101,31,1,,,,,,,,,,
874903,31,1,,,,,,,,,,
684061,31,1,,,,,,,,,,
137568,31,1,,,,,,,,,,
908205,31,1,,,,,,,,,,
637551,31,1,,,,,,,,,,
295405,31,1,,,,,,,,,,
163562,31,1,,,,,,,,,,
307461,31,1,,,,,,,,,,
23372,31,1,,,,,,,,,,
434643,31,1,,,,,,,,,,
176586,31,1,,,,,,,,,,
590452,31,1,,,,,,,,,,
776515,31,1,,,,,,,,,,
881857,31,1,,,,,,,,,,
735779,31,1,,,,,,,,,,
781647,31,1,,,,,,,,,,
471865,31,1,,,,,,,,,,
792144,31,1,,,,,,,,,,
663353,31,1,,,,,,,,,,
25214,31,1,,,,,,,,,,
349435,31,1,,,,,,,,,,
925265,31,1,,,,,,,,,,
755906,31,1,,,,,,,,,,
778870,31,1,,,,,,,,,,
112217,31,1,,,,,,,,,,
837494,31,1,,,,,,,,,,
915491,31,1,,,,,,,,,,
982338,31,1,,,,,,,,,,
519982,31,1,,,,,,,,,,
345818,31,1,,,,,,,,,,
666543,31,1,,,,,,,,,,
856178,31,1,,,,,,,,,,
515280,31,1,,,,,,,,,,
510398,31,1,,,,,,,,,,
315035,31,1,,,,,,,,,,
813380,31,1,,,,,,,,,,
991597,31,1,,,,,,,,,,
58087,31,1,,,,,,,,,,
939126,31,1,,,,,,,,,,
380038,31,1,,,,,,,,,,
224551,31,1,,,,,,,,,,
717489,31,1,,,,,,,,,,
693799,31,1,,,,,,,,,,
967674,31,1,,,,,,,,,,
349221,31,1,,,,,,,,,,
229791,31,1,,,,,,,,,,
407123,31,1,,,,,,,,,,
696239,31,1,,,,,,,,,,
398941,31,1,,,,,,,,,,
84594,31,1,,,,,,,,,,
779377,31,1,,,,,,,,,,
901183,31,1,,,,,,,,,,
436235,31,1,,,,,,,,,,
65331,31,1,,,,,,,,,,
415316,31,1,,,,,,,,,,
996794,31,1,,,,,,,,,,
883890,31,1,,,,,,,,,,
67011,31,1,,,,,,,,,,
302147,31,1,,,,,,,,,,
529652,31,1,,,,,,,,,,
564484,31,1,,,,,,,,,,
481599,31,1,,,,,,,,,,
59110,31,1,,,,,,,,,,
993838,31,1,,,,,,,,,,
418925,31,1,,,,,,,,,,
521056,31,1,,,,,,,,,,
469869,31,1,,,,,,,,,,
978499,31,1,,,,,,,,,,
278859,31,1,,,,,,,,,,
735344,31,1,,,,,,,,,,
720994,31,1,,,,,,,,,,
667174,31,1,,,,,,,,,,
344534,31,1,,,,,,,,,,
633222,31,1,,,,,,,,,,
793027,31,1,,,,,,,,,,
21206,31,1,,,,,,,,,,
172949,31,1,,,,,,,,,,
607768,31,1,,,,,,,,,,
34329,31,1,,,,,,,,,,
903683,31,1,,,,,,,,,,
503375,31,1,,,,,,,,,,
806394,31,1,,,,,,,,,,
529994,31,1,,,,,,,,,,
983673,31,1,,,,,,,,,,
931884,31,1,,,,,,,,,,
343079,31,1,,,,,,,,,,
741640,31,1,,,,,,,,,,
998941,31,1,,,,,,,,,,
58149,31,1,,,,,,,,,,
889040,31,1,,,,,,,,,,
435253,31,1,,,,,,,,,,
591139,31,1,,,,,,,,,,
552382,31,1,,,,,,,,,,
82805,31,1,,,,,,,,,,
911299,31,1,,,,,,,,,,
966995,31,1,,,,,,,,,,
113875,31,1,,,,,,,,,,
919114,31,1,,,,,,,,,,
111390,31,1,,,,,,,,,,
206316,31,1,,,,,,,,,,
638131,31,1,,,,,,,,,,
271551,31,1,,,,,,,,,,
700540,31,1,,,,,,,,,,
374398,31,1,,,,,,,,,,
444339,31,1,,,,,,,,,,
383984,31,1,,,,,,,,,,
608827,31,1,,,,,,,,,,
507157,31,1,,,,,,,,,,
669633,31,1,,,,,,,,,,
882544,31,1,,,,,,,,,,
949580,31,1,,,,,,,,,,
99196,31,1,,,,,,,,,,
384608,31,1,,,,,,,,,,
155330,31,1,,,,,,,,,,
435995,31,1,,,,,,,,,,
447827,31,1,,,,,,,,,,
519936,31,1,,,,,,,,,,
391365,31,1,,,,,,,,,,
937015,31,1,,,,,,,,,,
119690,31,1,,,,,,,,,,
358317,31,1,,,,,,,,,,
129783,31,1,,,,,,,,,,
720843,31,1,,,,,,,,,,
877060,31,1,,,,,,,,,,
268061,31,1,,,,,,,,,,
611864,31,1,,,,,,,,,,
121355,31,1,,,,,,,,,,
775043,31,1,,,,,,,,,,
964649,31,1,,,,,,,,,,
35347,31,1,,,,,,,,,,
565377,31,1,,,,,,,,,,
809958,31,1,,,,,,,,,,
174296,31,1,,,,,,,,,,
959264,31,1,,,,,,,,,,
787780,31,1,,,,,,,,,,
375426,31,1,,,,,,,,,,
830533,31,1,,,,,,,,,,
327779,31,1,,,,,,,,,,
869172,31,1,,,,,,,,,,
68046,31,1,,,,,,,,,,
580634,31,1,,,,,,,,,,
328037,31,1,,,,,,,,,,
842432,31,1,,,,,,,,,,
952547,31,1,,,,,,,,,,
460016,31,1,,,,,,,,,,
255680,31,1,,,,,,,,,,
287699,31,1,,,,,,,,,,
183607,31,1,,,,,,,,,,
464418,31,1,,,,,,,,,,
640336,31,1,,,,,,,,,,
315957,31,1,,,,,,,,,,
323166,31,1,,,,,,,,,,
740686,31,1,,,,,,,,,,
320900,31,1,,,,,,,,,,
765683,31,1,,,,,,,,,,
331907,31,1,,,,,,,,,,
676414,31,1,,,,,,,,,,
155161,31,1,,,,,,,,,,
441924,31,1,,,,,,,,,,
955605,31,1,,,,,,,,,,
679378,31,1,,,,,,,,,,
754642,31,1,,,,,,,,,,
817591,31,1,,,,,,,,,,
989270,31,1,,,,,,,,,,
688644,31,1,,,,,,,,,,
739856,31,1,,,,,,,,,,
424892,31,1,,,,,,,,,,
439660,31,1,,,,,,,,,,
717498,31,1,,,,,,,,,,
572974,31,1,,,,,,,,,,
670351,31,1,,,,,,,,,,
272774,31,1,,,,,,,,,,
259716,31,1,,,,,,,,,,
